message,timestamp,severity,tags,attributes
"  - Installing pestphp/pest (v2.36.0): Extracting archive
",2026-03-17T23:02:01.359755674Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":2,""timestamp"":""2026-03-17T23:02:01.359755674Z"",""type"":""log"",""vertex"":""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33""}"
"  - Installing pestphp/pest-plugin-laravel (v2.4.0): Extracting archive
",2026-03-17T23:02:01.359958468Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":2,""timestamp"":""2026-03-17T23:02:01.359958468Z"",""type"":""log"",""vertex"":""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33""}"
"  - Installing spatie/error-solutions (1.1.3): Extracting archive
",2026-03-17T23:02:01.360152857Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":2,""timestamp"":""2026-03-17T23:02:01.360152857Z"",""type"":""log"",""vertex"":""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33""}"
"  - Installing spatie/backtrace (1.8.1): Extracting archive
",2026-03-17T23:02:01.36037019Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":2,""timestamp"":""2026-03-17T23:02:01.36037019Z"",""type"":""log"",""vertex"":""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33""}"
"  - Installing spatie/flare-client-php (1.10.1): Extracting archive
",2026-03-17T23:02:01.360597454Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":2,""timestamp"":""2026-03-17T23:02:01.360597454Z"",""type"":""log"",""vertex"":""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33""}"
"  - Installing spatie/ignition (1.15.1): Extracting archive
",2026-03-17T23:02:01.360827435Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":2,""timestamp"":""2026-03-17T23:02:01.360827435Z"",""type"":""log"",""vertex"":""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33""}"
"  - Installing spatie/laravel-ignition (2.9.1): Extracting archive
",2026-03-17T23:02:01.361022916Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":2,""timestamp"":""2026-03-17T23:02:01.361022916Z"",""type"":""log"",""vertex"":""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33""}"
   0/123 [>---------------------------]   0%,2026-03-17T23:02:01.373736153Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":2,""timestamp"":""2026-03-17T23:02:01.373736153Z"",""type"":""log"",""vertex"":""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33""}"
"
  37/123 [========>-------------------]  30%",2026-03-17T23:02:01.506005789Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":2,""timestamp"":""2026-03-17T23:02:01.506005789Z"",""type"":""log"",""vertex"":""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33""}"
"
  60/123 [=============>--------------]  48%",2026-03-17T23:02:01.618562169Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":2,""timestamp"":""2026-03-17T23:02:01.618562169Z"",""type"":""log"",""vertex"":""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33""}"
"
  79/123 [=================>----------]  64%",2026-03-17T23:02:01.71954291Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":2,""timestamp"":""2026-03-17T23:02:01.71954291Z"",""type"":""log"",""vertex"":""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33""}"
"
  97/123 [======================>-----]  78%",2026-03-17T23:02:01.825192691Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":2,""timestamp"":""2026-03-17T23:02:01.825192691Z"",""type"":""log"",""vertex"":""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33""}"
"
 114/123 [=========================>--]  92%",2026-03-17T23:02:01.935321566Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":2,""timestamp"":""2026-03-17T23:02:01.935321566Z"",""type"":""log"",""vertex"":""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33""}"
"
 123/123 [============================] 100%
",2026-03-17T23:02:01.984715878Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":2,""timestamp"":""2026-03-17T23:02:01.984715878Z"",""type"":""log"",""vertex"":""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33""}"
"Generating optimized autoload files
",2026-03-17T23:02:02.328903704Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":2,""timestamp"":""2026-03-17T23:02:02.328903704Z"",""type"":""log"",""vertex"":""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33""}"
composer install --optimize-autoloader --no-scripts --no-interaction,2026-03-17T23:02:03.734514248Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-03-17T23:02:03.731750345Z"",""digest"":""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33"",""inputs"":[""sha256:cf46cffa4c6fb427b3e37ae63d265254f54d06d48d9f48c87be1b76ceb075864""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:02:01.018812429Z"",""type"":""vertex""}"
install apt packages: libatomic1,2026-03-17T23:02:03.735977436Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:5ebfdebe3eb39eedf3d996ac8c40228d3b840fea7050ff62a45c847531264ec0"",""inputs"":[""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:02:03.733392185Z"",""type"":""vertex""}"
copy /app,2026-03-17T23:02:03.735995806Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:c5da709d570ab32835bb8bea474713e0899799fd4df28b36b75338c33bbfc7e4"",""inputs"":[""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33"",""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:02:03.733496799Z"",""type"":""vertex""}"
copy /app,2026-03-17T23:02:03.850614952Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-03-17T23:02:03.848056736Z"",""digest"":""sha256:c5da709d570ab32835bb8bea474713e0899799fd4df28b36b75338c33bbfc7e4"",""inputs"":[""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33"",""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:02:03.733496799Z"",""type"":""vertex""}"
copy /mise/shims,2026-03-17T23:02:03.852417711Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:b9fe6e3d2e4d00bc3d82886e1ecb99afdd76f947ac0db626a8f56377afa8ce1a"",""inputs"":[""sha256:c5da709d570ab32835bb8bea474713e0899799fd4df28b36b75338c33bbfc7e4"",""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:02:03.849821514Z"",""type"":""vertex""}"
copy /mise/shims,2026-03-17T23:02:03.866503092Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-03-17T23:02:03.863967573Z"",""digest"":""sha256:b9fe6e3d2e4d00bc3d82886e1ecb99afdd76f947ac0db626a8f56377afa8ce1a"",""inputs"":[""sha256:c5da709d570ab32835bb8bea474713e0899799fd4df28b36b75338c33bbfc7e4"",""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:02:03.849821514Z"",""type"":""vertex""}"
copy /mise/installs,2026-03-17T23:02:03.867743558Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:e15c6808b7e843021f9f333da11d4727afc451a6db1918ca0545d1c2ffe2907e"",""inputs"":[""sha256:b9fe6e3d2e4d00bc3d82886e1ecb99afdd76f947ac0db626a8f56377afa8ce1a"",""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:02:03.865282035Z"",""type"":""vertex""}"
"Get:1 http://deb.debian.org/debian bookworm InRelease [151 kB]
",2026-03-17T23:02:03.90884665Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:02:03.90884665Z"",""type"":""log"",""vertex"":""sha256:5ebfdebe3eb39eedf3d996ac8c40228d3b840fea7050ff62a45c847531264ec0""}"
"Get:2 http://deb.debian.org/debian bookworm-updates InRelease [55.4 kB]
",2026-03-17T23:02:03.932381235Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:02:03.932381235Z"",""type"":""log"",""vertex"":""sha256:5ebfdebe3eb39eedf3d996ac8c40228d3b840fea7050ff62a45c847531264ec0""}"
"Get:3 http://deb.debian.org/debian-security bookworm-security InRelease [48.0 kB]
",2026-03-17T23:02:03.940569082Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:02:03.940569082Z"",""type"":""log"",""vertex"":""sha256:5ebfdebe3eb39eedf3d996ac8c40228d3b840fea7050ff62a45c847531264ec0""}"
"Get:4 http://deb.debian.org/debian bookworm/main amd64 Packages [8792 kB]
",2026-03-17T23:02:03.98693307Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:02:03.98693307Z"",""type"":""log"",""vertex"":""sha256:5ebfdebe3eb39eedf3d996ac8c40228d3b840fea7050ff62a45c847531264ec0""}"
"Get:5 http://deb.debian.org/debian bookworm-updates/main amd64 Packages [6924 B]
",2026-03-17T23:02:04.075259985Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:02:04.075259985Z"",""type"":""log"",""vertex"":""sha256:5ebfdebe3eb39eedf3d996ac8c40228d3b840fea7050ff62a45c847531264ec0""}"
"Get:6 http://deb.debian.org/debian-security bookworm-security/main amd64 Packages [294 kB]
",2026-03-17T23:02:04.075976389Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:02:04.075976389Z"",""type"":""log"",""vertex"":""sha256:5ebfdebe3eb39eedf3d996ac8c40228d3b840fea7050ff62a45c847531264ec0""}"
copy /mise/installs,2026-03-17T23:02:04.400251612Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-03-17T23:02:04.397624608Z"",""digest"":""sha256:e15c6808b7e843021f9f333da11d4727afc451a6db1918ca0545d1c2ffe2907e"",""inputs"":[""sha256:b9fe6e3d2e4d00bc3d82886e1ecb99afdd76f947ac0db626a8f56377afa8ce1a"",""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:02:03.865282035Z"",""type"":""vertex""}"
copy /usr/local/bin/mise,2026-03-17T23:02:04.401450043Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:76a124ef85f37cfd6861985b308b209ba387314972244ace70cc0977945c3ab1"",""inputs"":[""sha256:e15c6808b7e843021f9f333da11d4727afc451a6db1918ca0545d1c2ffe2907e"",""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:02:04.398954386Z"",""type"":""vertex""}"
copy /usr/local/bin/mise,2026-03-17T23:02:04.543048510Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-03-17T23:02:04.540352252Z"",""digest"":""sha256:76a124ef85f37cfd6861985b308b209ba387314972244ace70cc0977945c3ab1"",""inputs"":[""sha256:e15c6808b7e843021f9f333da11d4727afc451a6db1918ca0545d1c2ffe2907e"",""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:02:04.398954386Z"",""type"":""vertex""}"
copy /etc/mise/config.toml,2026-03-17T23:02:04.544632552Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:f6fcce9221f64554140eed20e015e72d0c070992f459e5cd7358a51ebe477d8a"",""inputs"":[""sha256:76a124ef85f37cfd6861985b308b209ba387314972244ace70cc0977945c3ab1"",""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:02:04.542161357Z"",""type"":""vertex""}"
copy /etc/mise/config.toml,2026-03-17T23:02:04.555771486Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-03-17T23:02:04.553313522Z"",""digest"":""sha256:f6fcce9221f64554140eed20e015e72d0c070992f459e5cd7358a51ebe477d8a"",""inputs"":[""sha256:76a124ef85f37cfd6861985b308b209ba387314972244ace70cc0977945c3ab1"",""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:02:04.542161357Z"",""type"":""vertex""}"
copy /root/.local/state/mise,2026-03-17T23:02:04.557070105Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:71c4560778b4112c83ad863b37ed596a1f6e85f658fe53e829920e57b65a679f"",""inputs"":[""sha256:f6fcce9221f64554140eed20e015e72d0c070992f459e5cd7358a51ebe477d8a"",""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:02:04.554471546Z"",""type"":""vertex""}"
copy /root/.local/state/mise,2026-03-17T23:02:04.567745136Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-03-17T23:02:04.5653305Z"",""digest"":""sha256:71c4560778b4112c83ad863b37ed596a1f6e85f658fe53e829920e57b65a679f"",""inputs"":[""sha256:f6fcce9221f64554140eed20e015e72d0c070992f459e5cd7358a51ebe477d8a"",""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:02:04.554471546Z"",""type"":""vertex""}"
copy / /app,2026-03-17T23:02:04.569682697Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:6390e77b2c3fbe1c60a7173d462a0fcf668f73d846687f87f170851860e4b077"",""inputs"":[""sha256:71c4560778b4112c83ad863b37ed596a1f6e85f658fe53e829920e57b65a679f"",""sha256:653aec6e189b4a74603ee83b6a91712be0cb58fba57e9913eaeb651a2bafbd32""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:02:04.567187081Z"",""type"":""vertex""}"
copy / /app,2026-03-17T23:02:04.593454505Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-03-17T23:02:04.590989489Z"",""digest"":""sha256:6390e77b2c3fbe1c60a7173d462a0fcf668f73d846687f87f170851860e4b077"",""inputs"":[""sha256:71c4560778b4112c83ad863b37ed596a1f6e85f658fe53e829920e57b65a679f"",""sha256:653aec6e189b4a74603ee83b6a91712be0cb58fba57e9913eaeb651a2bafbd32""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:02:04.567187081Z"",""type"":""vertex""}"
npm run build,2026-03-17T23:02:04.594861763Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:a8e8550020c46cdb1b386eaf476796b766eda94599c5e29f698b2f636c9babc4"",""inputs"":[""sha256:6390e77b2c3fbe1c60a7173d462a0fcf668f73d846687f87f170851860e4b077"",""sha256:498ccd5541cc55926afd272f5aea5dd9092f828209c1ff7649b13b57abeb1c96""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:02:04.592404519Z"",""type"":""vertex""}"
"npm warn config production Use `--omit=dev` instead.
",2026-03-17T23:02:04.809073752Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":2,""timestamp"":""2026-03-17T23:02:04.809073752Z"",""type"":""log"",""vertex"":""sha256:a8e8550020c46cdb1b386eaf476796b766eda94599c5e29f698b2f636c9babc4""}"
"
> build
> vite build

",2026-03-17T23:02:04.823744927Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:02:04.823744927Z"",""type"":""log"",""vertex"":""sha256:a8e8550020c46cdb1b386eaf476796b766eda94599c5e29f698b2f636c9babc4""}"
"Fetched 9348 kB in 1s (8501 kB/s)
Reading package lists...",2026-03-17T23:02:04.991687411Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:02:04.991687411Z"",""type"":""log"",""vertex"":""sha256:5ebfdebe3eb39eedf3d996ac8c40228d3b840fea7050ff62a45c847531264ec0""}"
"[36mvite v5.4.21 [32mbuilding for production...[36m[39m
",2026-03-17T23:02:05.000914791Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:02:05.000914791Z"",""type"":""log"",""vertex"":""sha256:a8e8550020c46cdb1b386eaf476796b766eda94599c5e29f698b2f636c9babc4""}"
"transforming...
",2026-03-17T23:02:05.035791207Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:02:05.035791207Z"",""type"":""log"",""vertex"":""sha256:a8e8550020c46cdb1b386eaf476796b766eda94599c5e29f698b2f636c9babc4""}"
